antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
sausage,pip fruit,0.2060030785017958,0.17060030785017957,0.04207285787583376,0.2042341220423412,1.1971497860466858,1.0,0.006928669265342684,1.04226596681738,0.20740966941171823,0.12576687116564417,0.04055199743923478,0.22542533169786233
pip fruit,sausage,0.17060030785017957,0.2060030785017958,0.04207285787583376,0.24661654135338346,1.1971497860466858,1.0,0.006928669265342684,1.053908089413784,0.19855642648600924,0.12576687116564417,0.05115065531356661,0.22542533169786233
sausage,other vegetables,0.2060030785017958,0.3766033863519754,0.09286813750641354,0.4508094645080946,1.1970403900902948,1.0,0.015286680543705425,1.1351190039894872,0.2073135247547728,0.18962807752750127,0.1190350998570176,0.34870173497884294
other vegetables,sausage,0.3766033863519754,0.2060030785017958,0.09286813750641354,0.24659400544959126,1.1970403900902946,1.0,0.015286680543705425,1.053876564881884,0.2640474728872518,0.18962807752750127,0.0511222724531524,0.34870173497884294
berries,tropical fruit,0.0797845048742945,0.2337095946639302,0.022319138019497177,0.2797427652733119,1.1969673974043575,1.0,0.0036727337248634445,1.063912125265704,0.17882263217429487,0.07665198237885464,0.06007274825422489,0.18762110821294573
other vegetables|tropical fruit,rolls/buns,0.09132888660851719,0.3496664956387891,0.03822473063109287,0.41853932584269665,1.1969671989250417,1.0,0.006290078900100332,1.118447959191261,0.18109436522042316,0.09490445859872614,0.10590386277508153,0.2639285037137181
pastry|whole milk,root vegetables,0.09107234479220112,0.23063109286813752,0.025141097998973832,0.27605633802816903,1.1969606291810932,1.0,0.004136983589484656,1.062746933975919,0.18103820698474146,0.0847750865051903,0.0590422159499176,0.19253317457581978
meat,whole milk,0.06362237044638276,0.4581836839404823,0.034889687018984095,0.5483870967741935,1.1968717263302386,1.0,0.005738954946834372,1.1997361284175034,0.17566478646253014,0.07165437302423604,0.16648338220918854,0.3122674565617888
bottled water|other vegetables,root vegetables,0.09389430477167779,0.23063109286813752,0.025910723447922012,0.27595628415300544,1.1965268027012403,1.0,0.004255777324335984,1.0626000755104212,0.1812677303970487,0.08676975945017182,0.05891216926589369,0.19415166821665844
other vegetables|tropical fruit,citrus fruit,0.09132888660851719,0.18547973319651104,0.020266803488968702,0.22191011235955055,1.1964116431224454,1.0,0.0033271459676865248,1.0468202706932928,0.18066743383199083,0.07899999999999999,0.044726178890560006,0.16558852782569505
root vegetables|tropical fruit,soda,0.057465366854797334,0.3134940995382247,0.021549512570549,0.375,1.1961947626841245,1.0,0.0035344591337705643,1.0984094407388405,0.17401560515332967,0.061674008810572695,0.08959267563527655,0.22186988543371522
coffee,soda,0.11493073370959467,0.3134940995382247,0.043099025141098,0.375,1.1961947626841245,1.0,0.0070689182675411286,1.0984094407388405,0.18531400966183573,0.1118508655126498,0.08959267563527655,0.25623977086743044
bottled water|whole milk,pastry,0.11236531554643407,0.1775269368907132,0.023858388917393534,0.21232876712328766,1.1960368992002532,1.0,0.003910518635676659,1.0441831931648335,0.18465411150475472,0.08968177434908389,0.04231364137447763,0.17336091535355133
citrus fruit|whole milk,bottled water,0.09235505387378143,0.21369933299127758,0.023601847101077475,0.25555555555555554,1.1958650126717352,1.0,0.003865633689876878,1.0562247765788808,0.18045075822744364,0.08356039963669391,0.053231828892514016,0.18299986661331197
other vegetables|whipped/sour cream,whole milk,0.06695741405849154,0.4581836839404823,0.03668547973319651,0.5478927203065134,1.1957927344651675,1.0,0.0060066850927486155,1.1984242245045265,0.175484674797295,0.0751050420168067,0.16557093927783573,0.3139799547781167
sausage,soda,0.2060030785017958,0.3134940995382247,0.07721908671113391,0.3748443337484433,1.195698210271221,1.0,0.01263833711411122,1.098135932411963,0.20613249319715113,0.1745939675174014,0.08936592412235873,0.31058092301170115
soda,sausage,0.3134940995382247,0.2060030785017958,0.07721908671113391,0.24631751227495907,1.195698210271221,1.0,0.01263833711411122,1.0534899436165097,0.23840809657891732,0.1745939675174014,0.05077404292335716,0.31058092301170115
tropical fruit|whole milk,bottled water,0.11646998460749101,0.21369933299127758,0.029758850692662903,0.2555066079295154,1.1956359636365559,1.0,0.004869292668537705,1.0561553337927811,0.18519464135528052,0.09906063193851407,0.05316957837169691,0.19738115510521387
canned beer|whole milk,tropical fruit,0.08722421754746024,0.2337095946639302,0.024371472550025655,0.27941176470588236,1.1955511073803837,1.0,0.003986336022130256,1.063423419650056,0.17919588177864576,0.08217993079584775,0.05964079639220941,0.19184638729256798
bottled beer|whole milk,tropical fruit,0.08542842483324782,0.2337095946639302,0.023858388917393534,0.27927927927927926,1.1949842268173771,1.0,0.0038929463768371565,1.0632279374037967,0.17841017056508168,0.08079930495221548,0.05946790446288269,0.19068244973843218
canned beer|sausage,whole milk,0.03796818881477681,0.4581836839404823,0.02077988712160082,0.5472972972972973,1.1944932054114583,1.0,0.0033834824978985663,1.1968479817434123,0.16925102880658427,0.04371289800323799,0.1644720004095003,0.29632502042916375
waffles,other vegetables,0.06900974858902001,0.3766033863519754,0.0310415597742432,0.44981412639405205,1.1943974555068222,1.0,0.005052254764319811,1.1330654666980988,0.17482219676663424,0.07487623762376237,0.11743846283292791,0.26611959725697154
fruit/vegetable juice|rolls/buns,other vegetables,0.05361723961005644,0.3766033863519754,0.024114930733709596,0.44976076555023925,1.1942557657457988,1.0,0.0039224967297170725,1.1329555848038013,0.1718738284606911,0.05938092229943146,0.1173528658908776,0.2568967315489616
sausage|soda,tropical fruit,0.07721908671113391,0.2337095946639302,0.021549512570549,0.2790697674418605,1.194087764531693,1.0,0.003502671114971014,1.0629189493371292,0.1761421554999538,0.07446808510638298,0.05919449396999409,0.1856380670359687
newspapers|soda,rolls/buns,0.049769112365315546,0.3496664956387891,0.02077988712160082,0.41752577319587625,1.1940685722065485,1.0,0.0033772960097678065,1.1165017685493352,0.17103965016132042,0.054878048780487805,0.10434535065780108,0.23847675306895794
bottled water|pastry,whole milk,0.04361210877373012,0.4581836839404823,0.023858388917393534,0.5470588235294117,1.193972729069231,1.0,0.0038760322550328366,1.1962178406508832,0.16986824495823513,0.04991948470209339,0.1640318627450979,0.2995652460312232
sausage|whole milk,soda,0.10697793740379682,0.3134940995382247,0.04002052334530529,0.37410071942446044,1.1933261901117405,1.0,0.006483571188445433,1.0968312662550204,0.18141338695777082,0.10519217801753204,0.08828273703906833,0.2508801469462728
newspapers,yogurt,0.13981528989225245,0.28296562339661363,0.04720369420215495,0.33761467889908253,1.193129663054056,1.0,0.007640773537415484,1.0825034217419547,0.18817833478131196,0.12568306010928962,0.07621539118018739,0.2522162243090154
processed cheese,whole milk,0.038481272447408926,0.4581836839404823,0.02103642893791688,0.5466666666666666,1.193116834639791,1.0,0.003404937765245676,1.195183050131289,0.16833693416976847,0.04422869471413161,0.1633080808080807,0.2962896603210153
rolls/buns|root vegetables|whole milk,other vegetables,0.04797331965110313,0.3766033863519754,0.021549512570549,0.44919786096256686,1.1927610776785325,1.0,0.0034825979353977944,1.1317977354580642,0.16975272997908403,0.05346912794398472,0.11644990207081711,0.25320928470471665
frankfurter|other vegetables,whole milk,0.061056952283222166,0.4581836839404823,0.033350436121087734,0.5462184873949579,1.1921386695775733,1.0,0.005375136793782761,1.1940026224274556,0.1716519546027742,0.0686378035902851,0.16248090145148955,0.3095034206291699
bottled beer,pastry,0.15879938429964083,0.1775269368907132,0.0336069779374038,0.21163166397415187,1.1921101534266532,1.0,0.005415809662557346,1.0432598894767389,0.19157302193696177,0.11101694915254239,0.041466071793900175,0.2004690111778274
rolls/buns|whole milk|yogurt,soda,0.0659312467932273,0.3134940995382247,0.024628014366341714,0.37354085603112835,1.191540308354614,1.0,0.003958957521466456,1.0958510336563743,0.17209672251213035,0.06941431670281996,0.08746721106477519,0.22605029708266727
pip fruit|rolls/buns,whole milk,0.0672139558748076,0.4581836839404823,0.03668547973319651,0.5458015267175572,1.191228640058812,1.0,0.0058891418182641445,1.1929065109881818,0.1720979790286721,0.07506561679790026,0.16171134050427932,0.3129343579836386
grapes,other vegetables,0.05489994869163674,0.3766033863519754,0.024628014366341714,0.4485981308411215,1.1911686062797626,1.0,0.00395250777852162,1.1305667400057398,0.16981089395584512,0.0605296343001261,0.11548786585131339,0.25699661310448446
tropical fruit|whole milk,pastry,0.11646998460749101,0.1775269368907132,0.024628014366341714,0.21145374449339208,1.19110794224746,1.0,0.003951454759265321,1.043024499026861,0.1815960123886954,0.09142857142857143,0.0412497492312047,0.17509103409640703
bottled water|rolls/buns,tropical fruit,0.0792714212416624,0.2337095946639302,0.022062596203181118,0.27831715210355984,1.1908674631170981,1.0,0.003536104476358534,1.0618104719679173,0.17407517803106398,0.07583774250440918,0.05821233977223847,0.1863594542076526
oil,soda,0.05566957414058492,0.3134940995382247,0.02077988712160082,0.3732718894009216,1.190682344422907,1.0,0.0033278041047217106,1.095380738236803,0.16958623025814906,0.05964653902798233,0.0870754203605353,0.21977833422582904
cream cheese,tropical fruit,0.08850692662904053,0.2337095946639302,0.024628014366341714,0.2782608695652174,1.1906266405765284,1.0,0.003943096418918442,1.061727670043952,0.17565261750633282,0.08275862068965517,0.05813889171918897,0.1918197871426526
other vegetables|tropical fruit|whole milk,rolls/buns,0.050538737814263726,0.3496664956387891,0.02103642893791688,0.416243654822335,1.1904018829768612,1.0,0.003364725592395725,1.114049568340509,0.1684613914499047,0.05548037889039243,0.10237387238558655,0.23820253173985423
pork|whole milk,other vegetables,0.06695741405849154,0.3766033863519754,0.030015392508978965,0.4482758620689655,1.1903128817062858,1.0,0.004799003633179689,1.1299063622370447,0.17135847380554556,0.07258064516129033,0.11497090960692492,0.26398806727426477
soda|whipped/sour cream,whole milk,0.04848640328373525,0.4581836839404823,0.02642380708055413,0.544973544973545,1.1894215444047471,1.0,0.004208128202988416,1.1907358573866147,0.16737036911003672,0.05502136752136752,0.16018318101651435,0.3013221588249584
sausage|whole milk,pastry,0.10697793740379682,0.1775269368907132,0.022575679835813236,0.211031175059952,1.188727630612273,1.0,0.0035842142936307296,1.0424658581050839,0.17778329111279392,0.08619000979431929,0.04073597017582435,0.16909940255887773
rolls/buns|yogurt,pip fruit,0.11133914828116984,0.17060030785017957,0.022575679835813236,0.20276497695852533,1.1885381656907243,1.0,0.0035811868632688697,1.0403452785925493,0.17850488137728313,0.0870425321463897,0.03878066198092538,0.16754790201309724
root vegetables|sausage,rolls/buns,0.056182657773217036,0.3496664956387891,0.023345305284761416,0.4155251141552511,1.1883469515606522,1.0,0.003700112225527241,1.1126799801180092,0.16792965121315223,0.061032863849765265,0.10126899210144732,0.24114480212531447
chicken|whole milk,rolls/buns,0.05002565418163161,0.3496664956387891,0.02077988712160082,0.41538461538461535,1.1879451436311304,1.0,0.0032875919318717597,1.1124125732494397,0.1665416429121533,0.05484089370345294,0.1010529509937794,0.2374061741633275
napkins,tropical fruit,0.08132375577219086,0.2337095946639302,0.022575679835813236,0.277602523659306,1.1878097005751644,1.0,0.003569537837746054,1.0607600807490574,0.17211101520651925,0.07719298245614034,0.05727975802610472,0.18709983482635992
rolls/buns|soda,whole milk,0.11980502821959979,0.4581836839404823,0.06516162134427912,0.54389721627409,1.187072423872566,1.0,0.010268912160029446,1.1879259136140603,0.1790414860340068,0.12706353176588298,0.15819666147556957,0.3430572307574258
pip fruit|rolls/buns,yogurt,0.0672139558748076,0.28296562339661363,0.022575679835813236,0.33587786259541985,1.186991757386171,1.0,0.0035564409107458235,1.0796724521269383,0.16888563856385636,0.06891151135473765,0.07379316937278949,0.20783013710006715
bottled beer,bottled water,0.15879938429964083,0.21369933299127758,0.04027706516162134,0.2536348949919225,1.186877335748516,1.0,0.006341742657362537,1.053506737832033,0.1871764539056687,0.12123552123552121,0.05078917477276145,0.22105514257399245
oil,whole milk,0.05566957414058492,0.4581836839404823,0.030271934325295024,0.543778801843318,1.186813980730825,1.0,0.004765043762164016,1.1876175816658117,0.16668738690204848,0.06259946949602123,0.15797811059907826,0.30492411536734765
margarine|other vegetables,whole milk,0.05002565418163161,0.4581836839404823,0.02719343252950231,0.5435897435897435,1.186401355270336,1.0,0.004272494005029746,1.1871256363101792,0.16538859364411312,0.05653333333333334,0.15762917637917626,0.30147012375455823
fruit/vegetable juice,sausage,0.12493586454592098,0.2060030785017958,0.030528476141611083,0.24435318275154005,1.1861627725597796,1.0,0.004791303429867996,1.0507513607870258,0.1793530076938427,0.10162254483347567,0.04830006667706077,0.19627372711674138
root vegetables|sausage,whole milk,0.056182657773217036,0.4581836839404823,0.030528476141611083,0.54337899543379,1.1859413909299625,1.0,0.004786499029511126,1.186577732170344,0.16612113722901495,0.0630965005302227,0.15724021032240212,0.30500416736975056
cream cheese,other vegetables,0.08850692662904053,0.3766033863519754,0.03950743971267317,0.44637681159420295,1.185270307625479,1.0,0.006175431428570681,1.1260305325055944,0.17148851711193405,0.09282700421940929,0.11192461382477492,0.2756407218733958
white bread|whole milk,other vegetables,0.04771677783478707,0.3766033863519754,0.02129297075423294,0.446236559139785,1.1848978934106824,1.0,0.003322670635847253,1.125745341150802,0.16386450976319084,0.05283259070655633,0.11169963272711188,0.2513880343382849
candy,whole milk,0.053873781426372495,0.4581836839404823,0.029245767060030785,0.5428571428571429,1.1848024316109425,1.0,0.004561679418291102,1.1852231913801952,0.16485900216919738,0.06057385759829968,0.15627705627705638,0.30334346504559273
margarine|rolls/buns,whole milk,0.044894817855310416,0.4581836839404823,0.024371472550025655,0.5428571428571428,1.1848024316109422,1.0,0.003801399515242585,1.185223191380195,0.1633091592801504,0.05091103965702037,0.15627705627705615,0.2980243161094225
pork,other vegetables|whole milk,0.13237557721908672,0.1913801949717804,0.030015392508978965,0.22674418604651164,1.1847839640875366,1.0,0.004681328731288178,1.0457338831943892,0.17976011766668185,0.1021834061135371,0.04373376815015937,0.1917903235862585
canned beer,other vegetables|whole milk,0.16521292970754234,0.1913801949717804,0.03745510518214469,0.22670807453416147,1.184595274174479,1.0,0.005836622482856185,1.0456850490726373,0.18667014675299515,0.11736334405144694,0.04368910994104105,0.21120926514911825
shopping bags,whole milk,0.16829143150333503,0.4581836839404823,0.09132888660851719,0.5426829268292683,1.1844221997651108,1.0,0.014220498546701807,1.184771677783479,0.18721277613347298,0.17066155321188883,0.15595551552106435,0.3710055171660339
frankfurter,soda,0.1375064135454079,0.3134940995382247,0.051051821446895844,0.3712686567164179,1.1842923272345312,1.0,0.007944372151747446,1.091890690348699,0.180423234554689,0.1276459268762027,0.08415740802712894,0.26705822361189147
curd,rolls/buns,0.12083119548486403,0.3496664956387891,0.05002565418163161,0.4140127388535032,1.1840217579243988,1.0,0.00777503349259373,1.1098082628772838,0.176781665955871,0.11897498474679684,0.09894345406349334,0.2785397516717993
other vegetables|pip fruit,tropical fruit,0.07234479220112879,0.2337095946639302,0.020010261672652643,0.2765957446808511,1.183501880094355,1.0,0.003102589611280574,1.059283795611626,0.1671417631041525,0.06995515695067266,0.0559659232560956,0.18110797113296123
brown bread,pip fruit,0.13596716264751155,0.17060030785017957,0.02744997434581837,0.2018867924528302,1.1833905518513266,1.0,0.004253934540637463,1.0392005599040304,0.17935711590116996,0.09834558823529412,0.03772184255525275,0.18139452404596396
bottled water,rolls/buns|whole milk,0.21369933299127758,0.17855310415597742,0.04515135967162647,0.21128451380552218,1.1833147051924218,1.0,0.006994680409971983,1.0414996411538369,0.19701913095061532,0.13008130081300812,0.0398460446014758,0.2320790385119565
rolls/buns|whole milk,bottled water,0.17855310415597742,0.21369933299127758,0.04515135967162647,0.2528735632183908,1.1833147051924215,1.0,0.006994680409971983,1.0524332004578285,0.18858951791493941,0.13008130081300812,0.04982092966567283,0.2320790385119565
red/blush wine,whole milk,0.039763981528989224,0.4581836839404823,0.021549512570549,0.5419354838709678,1.1827908824910596,1.0,0.0033303050254554246,1.1828384364679614,0.16094169433736627,0.045234248788368334,0.15457600195503426,0.2944839793374996
sausage|yogurt,soda,0.07542329399692149,0.3134940995382247,0.027963057978450487,0.3707482993197279,1.1826324637874792,1.0,0.004318300342678796,1.090987755328443,0.1670264436049651,0.07746979388770434,0.08339942853075466,0.22997316766313727
root vegetables,sausage,0.23063109286813752,0.2060030785017958,0.056182657773217036,0.2436040044493882,1.1825260390332692,1.0,0.008671942644147147,1.0497106359218906,0.20062242969878846,0.14767363452461227,0.04735651351977873,0.25816563858833047
sausage,root vegetables,0.2060030785017958,0.23063109286813752,0.056182657773217036,0.2727272727272727,1.1825260390332692,1.0,0.008671942644147147,1.0578822473063108,0.19439956919763057,0.14767363452461227,0.05471520809966955,0.25816563858833047
coffee|other vegetables,whole milk,0.04925602873268343,0.4581836839404823,0.02668034889687019,0.5416666666666666,1.182204180664427,1.0,0.004112040195851048,1.1821446895844023,0.16210718585246364,0.055496264674493055,0.154079861111111,0.29994867487868604
chocolate,other vegetables,0.08645459209851206,0.3766033863519754,0.038481272447408926,0.44510385756676557,1.1818902158005804,1.0,0.0059221802974305515,1.1234473732587398,0.16846204249742577,0.09063444108761329,0.10988264888693504,0.27364184703951355
root vegetables|soda,rolls/buns,0.08132375577219086,0.3496664956387891,0.0336069779374038,0.41324921135646686,1.1818381701155598,1.0,0.00517078524435707,1.1083640907661496,0.16748061759370392,0.08457069076823757,0.09776939876430293,0.25468036503259883
citrus fruit|tropical fruit,whole milk,0.04643406875320677,0.4581836839404823,0.025141097998973832,0.5414364640883979,1.1817017564482502,1.0,0.0038657653172839146,1.181551243455093,0.16125029511401004,0.052434456928838954,0.15365498911769637,0.29815384234655057
other vegetables|sausage,whole milk,0.09286813750641354,0.4581836839404823,0.050282195997947664,0.5414364640883979,1.1817017564482502,1.0,0.007731530634567829,1.181551243455093,0.16950434019761745,0.10040983606557378,0.15365498911769637,0.32558945264890216
frozen vegetables,other vegetables,0.10261672652642381,0.3766033863519754,0.045664443304258596,0.445,1.1816144414168936,1.0,0.00701863659805281,1.1232371417081528,0.17127604216855863,0.10532544378698226,0.10971604938271604,0.2831267029972752
canned beer|soda,rolls/buns,0.054643406875320676,0.3496664956387891,0.022575679835813236,0.41314553990610325,1.1815416834585404,1.0,0.0034687112439553414,1.1081682914315032,0.16252929567040836,0.059139784946236555,0.0976099860173533,0.2388545014277398
fruit/vegetable juice|whole milk,soda,0.062339661364802464,0.3134940995382247,0.023088763468445357,0.37037037037037035,1.1814269261077772,1.0,0.003545647463368752,1.0903329007334077,0.1637756497948017,0.06545454545454546,0.08284891767701931,0.22201006243559435
rolls/buns|root vegetables,soda,0.09081580297588507,0.3134940995382247,0.0336069779374038,0.3700564971751412,1.1804257168483638,1.0,0.005136759559637879,1.0897896357106207,0.1681155549428774,0.09065743944636678,0.08239171374764594,0.23862890325205505
sausage|whole milk,tropical fruit,0.10697793740379682,0.2337095946639302,0.029502308876346844,0.2757793764988009,1.1800087920881734,1.0,0.004500538487722191,1.058089731871328,0.1708229769056868,0.09480626545754328,0.05490057234426716,0.2010071415973697
fruit/vegetable juice,pastry,0.12493586454592098,0.1775269368907132,0.02616726526423807,0.20944558521560575,1.1797960855064034,1.0,0.003987783923607664,1.0403750174914874,0.17415397704083097,0.0947075208913649,0.038808138231575535,0.1784222145731208
sugar,rolls/buns,0.0659312467932273,0.3496664956387891,0.02719343252950231,0.41245136186770426,1.1795564259430016,1.0,0.004139484510218366,1.1068590107339813,0.16296839454224163,0.07001321003963012,0.09654256747941274,0.2451104938465447
frankfurter,other vegetables,0.1375064135454079,0.3766033863519754,0.061056952283222166,0.44402985074626866,1.1790383911505145,1.0,0.009271571296906408,1.1212771305883933,0.1760606681697068,0.1347678369195923,0.10815981819298567,0.30307759567286185
other vegetables|rolls/buns,pip fruit,0.14674191893278604,0.17060030785017957,0.029502308876346844,0.20104895104895104,1.1784794153215206,1.0,0.0044680923318874514,1.0381107744194689,0.1774948364663129,0.10249554367201426,0.03671166445679282,0.18699064093800935
sausage|tropical fruit,whole milk,0.054643406875320676,0.4581836839404823,0.029502308876346844,0.539906103286385,1.1783616968702848,1.0,0.0044655914111537375,1.177621176741605,0.16011326765382572,0.06104033970276008,0.1508304879783753,0.3021479004673806
chicken,pastry,0.10056439199589533,0.1775269368907132,0.02103642893791688,0.20918367346938774,1.178320750265424,1.0,0.0031835404666086253,1.0400304539962595,0.16825511666411574,0.08183632734530936,0.03848969406851945,0.16384039164798866
bottled water|rolls/buns,yogurt,0.0792714212416624,0.28296562339661363,0.02642380708055413,0.3333333333333333,1.177999395587791,1.0,0.0039927199513715705,1.0755515649050795,0.16411256617442185,0.07868601986249046,0.07024448419797256,0.21335750982169838
salty snack,yogurt,0.06926629040533606,0.28296562339661363,0.023088763468445357,0.33333333333333337,1.177999395587791,1.0,0.003488784423528561,1.0755515649050797,0.1623484013230432,0.07014809041309432,0.07024448419797263,0.20746449078271384
curd,yogurt,0.12083119548486403,0.28296562339661363,0.04027706516162134,0.3333333333333333,1.177999395587791,1.0,0.006085990605488707,1.0755515649050795,0.17187044061861692,0.11079745942131262,0.07024448419797256,0.23783620429132668
shopping bags|whole milk,tropical fruit,0.09132888660851719,0.2337095946639302,0.025141097998973832,0.27528089887640445,1.1778758988147362,1.0,0.0037966609285892336,1.0573619546497706,0.1661922815427695,0.08383233532934133,0.05425006488792253,0.19142749663908037
sugar,other vegetables,0.0659312467932273,0.3766033863519754,0.029245767060030785,0.44357976653696496,1.1778432765402516,1.0,0.004415836251293565,1.1203701378149813,0.16164828440229922,0.07076350093109869,0.10743783125970756,0.26061822114314187
meat,other vegetables,0.06362237044638276,0.3766033863519754,0.028219599794766546,0.4435483870967742,1.1777599542937505,1.0,0.004259199636918957,1.1203069578602183,0.1611855541718554,0.0684931506849315,0.1073874950219036,0.259240133602883
canned beer|root vegetables,other vegetables,0.04746023601847101,0.3766033863519754,0.02103642893791688,0.4432432432432432,1.176949701745342,1.0,0.0031627433362967014,1.1196929468435393,0.1578369998620534,0.052196053469127944,0.10689800912023127,0.2495507769349731
other vegetables|pork,whole milk,0.05566957414058492,0.4581836839404823,0.030015392508978965,0.5391705069124424,1.1767562351314111,1.0,0.004508501945847957,1.1757414058491535,0.15906119899599927,0.06203605514316013,0.149472838988968,0.30234001269474303
cream cheese,whole milk,0.08850692662904053,0.4581836839404823,0.04771677783478707,0.5391304347826087,1.176668776474025,1.0,0.007164348137643307,1.1756391763555574,0.16472222474419623,0.09562982005141388,0.1493988801054018,0.32163688592433903
soda|whole milk,pastry,0.15110312981015905,0.1775269368907132,0.03155464340687532,0.20882852292020374,1.1763202056979105,1.0,0.004729767617077968,1.0395635926424247,0.17657190171176404,0.10621761658031087,0.03805788594602437,0.19328709383004405
pip fruit|whole milk,soda,0.08696767573114418,0.3134940995382247,0.032067727039507436,0.36873156342182883,1.1761993733373886,1.0,0.004803873847240073,1.0875023376473916,0.16407305422871585,0.08704735376044569,0.08046174671834412,0.23551144455870493
bottled water|other vegetables|whole milk,rolls/buns,0.056182657773217036,0.3496664956387891,0.023088763468445357,0.410958904109589,1.1752881938511945,1.0,0.0034435704092111823,1.104054553915544,0.15802301350004538,0.060321715817694375,0.09424765610223988,0.23849485924481653
pastry|root vegetables,whole milk,0.04669061056952283,0.4581836839404823,0.025141097998973832,0.5384615384615384,1.1752088896545783,1.0,0.00374822204279944,1.1739353514622883,0.1563893587574965,0.05240641711229947,0.1481643356643356,0.29666637953312086
uht-milk,tropical fruit,0.07850179579271421,0.2337095946639302,0.021549512570549,0.27450980392156865,1.174576526549149,1.0,0.003202889695443141,1.0562381262740421,0.16129096404708892,0.07413945278022949,0.05324379500712242,0.18335808527582276
pip fruit,yogurt,0.17060030785017957,0.28296562339661363,0.056695741405849154,0.3323308270676692,1.174456540262715,1.0,0.008421718943368892,1.0739366226154325,0.17909622627513502,0.14285714285714285,0.0688463556027816,0.2663467371965726
yogurt,pip fruit,0.28296562339661363,0.17060030785017957,0.056695741405849154,0.20036264732547598,1.174456540262715,1.0,0.008421718943368892,1.0372197964186531,0.20716211075045135,0.14285714285714285,0.035884194022488526,0.2663467371965726
margarine|soda,whole milk,0.040533606977937404,0.4581836839404823,0.02180605438686506,0.5379746835443038,1.174146313804981,1.0,0.00323421701831806,1.172698327909641,0.15458320226486316,0.0457235072619688,0.1472657748369773,0.2927835343813344
bottled beer,whole milk,0.15879938429964083,0.4581836839404823,0.08542842483324782,0.5379644588045235,1.174123997995539,1.0,0.012669137927357993,1.1726723763665787,0.1762970655925825,0.16071428571428573,0.1472469036079699,0.3622073133888239
soda|yogurt,other vegetables,0.09748589020010262,0.3766033863519754,0.043099025141098,0.4421052631578947,1.1739280080309766,1.0,0.006385508770202504,1.1174090244634405,0.16416253823871788,0.09999999999999999,0.10507255793805498,0.27827334002581383
fruit/vegetable juice,citrus fruit,0.12493586454592098,0.18547973319651104,0.02719343252950231,0.21765913757700206,1.173492833022343,1.0,0.004020361706849444,1.0411322045493416,0.16895117350635847,0.0960144927536232,0.03950718685831622,0.1821352396045453
white bread,whole milk,0.0887634684453566,0.4581836839404823,0.04771677783478707,0.53757225433526,1.1732679996634061,1.0,0.007046804863158826,1.1716777834787069,0.16206529109754905,0.09558067831449125,0.14652303380627058,0.3208577957006647
frozen vegetables,whole milk,0.10261672652642381,0.4581836839404823,0.05515649050795279,0.5375,1.1731103023516236,1.0,0.008139180714162919,1.1714947374259843,0.16443948036751888,0.10908168442415017,0.14638967803030295,0.32894036954087347
shopping bags|whole milk,sausage,0.09132888660851719,0.2060030785017958,0.022062596203181118,0.24157303370786515,1.1726671050974573,1.0,0.003248564405685144,1.0468996446420766,0.16204220450934298,0.08014911463187324,0.04479860594289444,0.17433570738942447
onions,other vegetables,0.07619291944586967,0.3766033863519754,0.0336069779374038,0.4410774410774411,1.171198818337783,1.0,0.004912466458046001,1.1153541822497792,0.15823000820382802,0.08017135862913097,0.10342381288883352,0.2651572491490748
berries,root vegetables,0.0797845048742945,0.23063109286813752,0.021549512570549,0.27009646302250806,1.1711190354413086,1.0,0.0031487250174472153,1.0540692956740494,0.15878436682729974,0.07460035523978686,0.05129576954376005,0.1817668077070271
dessert,rolls/buns,0.08645459209851206,0.3496664956387891,0.03540277065161621,0.4094955489614243,1.1711031913805077,1.0,0.005172496400648555,1.101318547586573,0.15993105665645133,0.088348271446863,0.09199749501050576,0.25537139883874593
margarine|whole milk,rolls/buns,0.059517701385325805,0.3496664956387891,0.024371472550025655,0.40948275862068967,1.17106661269512,1.0,0.0035601264781428762,1.101294693516795,0.15532202027162845,0.06333333333333334,0.09197782765422029,0.23959097578870142
soda|yogurt,pastry,0.09748589020010262,0.1775269368907132,0.020266803488968702,0.20789473684210527,1.1710602372984484,1.0,0.00296043201168009,1.0383380863173721,0.16185116687415893,0.07955689828801611,0.03692254654102505,0.16102829327654397
beef,whole milk,0.11954848640328374,0.4581836839404823,0.06413545407901487,0.5364806866952789,1.1708856196742425,1.0,0.009360288169249671,1.1689185337209964,0.16576223776223764,0.12487512487512487,0.14450838860710094,0.33822914513935276
hamburger meat,other vegetables,0.08029758850692663,0.3766033863519754,0.03540277065161621,0.44089456869009586,1.1707132348460447,1.0,0.005162426904010184,1.1149893718390382,0.15855112889859105,0.08399269628727936,0.1031304645078163,0.2674500091406883
ice cream,whole milk,0.05643919958953309,0.4581836839404823,0.030271934325295024,0.5363636363636364,1.1706301537208592,1.0,0.004412413938710596,1.1686234267950384,0.15447783891392713,0.0625,0.14429235537190083,0.30121653262750686
frozen meals,other vegetables,0.06285274499743458,0.3766033863519754,0.027706516162134428,0.44081632653061226,1.1705054773953179,1.0,0.004035959554583385,1.1148333601734748,0.15543794547353268,0.06728971962616823,0.10300495506844713,0.2571929044097203
newspapers,rolls/buns,0.13981528989225245,0.3496664956387891,0.05720882503848127,0.40917431192660547,1.170184495884012,1.0,0.00832010258513595,1.1007197511703724,0.1690728736330092,0.13234421364985163,0.09150353762915513,0.28639199822302397
